Fecha;Fondo;Ticker;Accion;Porcentaje;Modif_porc;Peso_absoluto;Precio;Banco;CNMV
01-09-2024;BOLSAINTERNACIONAL;MRK;MERCK  CO INC USD 460 0,68 231 0,38;1.01;0.008428401157841044;0.008512685169419455;118.45;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;CVX;CHEVRON USD 2.702 0,99 -- --;0.99;0.0035951702618369366;0.003559218559218567;147.95;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;AZN.L;ASTRAZENECA GBP 426 0,63 409 0,67;0.98;0.0;0.0;13274.0;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;ABBV;ABBVIE INC USD 2.527 0,92 -- --;0.92;0.005789527615534355;0.005326365406291607;196.31;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;CI;CIGNA USD 1.899 0,69 1.929 0,89;0.89;0.002077217083033291;0.001848723203899629;361.81;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;ALV.DE;ALLIANZ SE EUR 2.420 0,88 -- --;0.88;0.0;0.0;280.9;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;SIE.DE;SIEMENS AG EUR 980 1,45 823 1,35;0.87;-0.0017624250969334471;-0.001533309834332099;169.92;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;PFE;PFIZER USD 803 1,19 783 1,28;0.86;0.010097493036211793;0.008683844011142142;29.01;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;BAC;BANK OF AMERICA USD 561 0,83 422 0,69;0.83;0.014438635797859057;0.011984067712223016;40.75;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;MCD;MCDONALD CORP USD 1.146 1,67 176 0,29;0.83;0.002779128743139065;0.002306676856805424;288.66;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;CSCO;CISCO SYSTEM USD 214 0,45 241 0,60;0.81;0.0029767811073625437;0.0024111926969636608;50.54;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;ISRG;INTUITIVE SURGICAL USD 773 0,97 -- --;0.8;0.011207586674056242;0.008966069339244993;492.63;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;7352.T;SONY GROUP JPY 2.142 0,78 -- --;0.78;-0.0121012101210121;-0.00943894389438944;898.0;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;LRCX;LAM RESEARCH CORP USD 1.015 1,51 773 1,27;0.78;0.029712035318316284;0.023175387548286703;821.01;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;CMCSA;COMCAST CORP USD 692 1,03 -- --;0.77;0.0027876330461226416;0.002146477445514434;39.57;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;KO;COCA COLA USD 1.656 0,76 -- --;0.76;0.005829285218598219;0.004430256766134647;72.47;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;ACN;ACCENTURE PLC USD 236 0,35 214 0,35;0.75;0.005114488110284851;0.0038358660827136383;341.95;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;NKE;NIKE INC USD 340 0,50 347 0,57;0.72;0.0007206341580589486;0.0005188565938024429;83.32;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;T;AT T INC USD 413 0,61 377 0,62;0.72;0.007085020242914828;0.005101214574898676;19.9;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;AMT;AMERICAN TOWER USD 1.956 0,71 -- --;0.71;0.002415891195418719;0.0017152827487472903;224.06;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;IBM;IBM CORP USD 1.926 0,70 -- --;0.7;0.01623931623931619;0.011367521367521331;202.13;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;NEE;NEXTERA ENERGY USD 1.926 0,70 -- --;0.7;0.012513362258693386;0.00875935358108537;80.51;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;SEH.F;SHIN-ETSU CHEMICAL JPY 1.890 0,69 -- --;0.69;-0.005571030640668494;-0.003844011142061261;39.27;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;LIN.DE;LINDE PLC USD 1.860 0,68 -- --;0.68;0.001403837154890086;0.0009546092653252585;428.0;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;RKT.L;RECKITT BENCKISER GBP 1.873 0,68 1.376 0,63;0.68;0.006222631942843973;0.004231389721133902;4366.0;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;PEP;PEPSICO INC USD 1.019 0,47 -- --;0.67;0.004590621186588367;0.0030757161950142058;172.88;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;QCI.HA;QUALCOMM USD 1.834 0,67 -- --;0.67;-0.007780612244897951;-0.005213010204081627;155.58;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;EL.PA;ESSILORLUXOTTICA EUR 666 0,99 412 0,67;0.66;-0.005571030640668603;-0.003676880222841278;214.2;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;SHELL.AS;SHELL PLC EUR 621 0,71 -- --;0.65;-0.012913143735588063;-0.008393543428132241;32.105;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;EON.BD;EON SE EUR 1.737 0,84 641 0,65;0.61;0.0;0.0;4905.0;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;NESTE.HE;NESTE OYJ EUR 606 0,69 -- --;0.59;-0.031593406593406655;-0.018640109890109925;21.15;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;6861.T;KEYENCE CORP JPY 1.588 0,58 -- --;0.58;-0.012764146929513545;-0.007403205219117855;69610.0;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;CAP.PA;CAPGEMINI EUR 726 1,08 634 1,04;0.55;0.008064516129032258;0.004435483870967742;187.5;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;TSM;TAIWAN SEMICONDUCTOR USD 1.311 1,94 -- --;0.55;0.01507537688442201;0.008291457286432106;171.7;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;BLK;BLACKROCK INC USD 1.471 0,54 -- --;0.54;0.007755316414674691;0.004187870863924334;901.81;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;SU.PA;SCHNEIDER EUR 1.454 0,53 -- --;0.53;-0.0030381944444445182;-0.0016102430555555948;229.7;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;HIA1.MU;HITACHI JPY 1.430 0,52 -- --;0.52;0.021335807050092807;0.01109461966604826;22.02;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;GE;GEN ELEC CO USD 1.387 0,51 -- --;0.51;0.0059914736720819905;0.0030556515727618153;174.62;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;HDM.DU;HONDA MOTOR JPY 1.405 0,51 -- --;0.51;-0.0073126142595979025;-0.0037294332723949303;9.774;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;KER.PA;KERING EUR 3.329 1,82 735 0,74;0.51;0.0025159667118249554;0.0012831430230307273;259.0;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;ADS.DE;ADIDAS EUR 759 0,76 -- -;0.5;0.001727115716753047;0.0008635578583765235;232.0;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;HEIA.AS;HEINEKEN NV EUR 942 0,43 -- --;0.5;-0.006827603023652796;-0.003413801511826398;81.46;IBERCAJA;NOSE
01-09-2024;BOLSAINTERNACIONAL;EL;ESTEE LAUDER USD 607 0,61 -- --;0.36;0.01946390835279724;0.007007007007007007;91.66;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;AAPL;APPLE INCORPORATED USD 2.461 7,74 1.741 5,89;6.74;-0.003437921580573533;-0.02317159145306561;229.0;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;MSFT;MICROSOFT USD 1.336 4,20 1.178 3,99;6.62;0.009730828814872148;0.06441808675445362;417.14;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;GOOG;ALPHABET INC USD 2.265 7,12 2.095 7,09;6.29;0.010465116279069816;0.06582558139534914;165.11;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;NVDA;NVIDIA CORP USD 2.637 2,23 -- --;6.05;0.01513734161068119;0.0915809167446212;119.37;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;AMZN;AMAZON.COM USD 791 1,15 800 1,31;4.04;0.03706716244480592;0.14975133627701592;178.5;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;META;META PLATFORMS USD 3.215 3,00 4.733 5,55;3.14;0.005962718536528729;0.01872293620470021;521.31;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;BRK-B;BERKSHIRE HATHAWAY USD 2.843 2,35 2.719 2,30;2.18;0.016119734398018684;0.03514102098768073;475.92;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;MRK;MERCK_CO INC USD 1.512 2,20 1.540 2,52;1.96;0.008428401157841044;0.016519666269368447;118.45;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;MA;MASTERCARD INC USD 205 3,18 -- --;1.88;0.005282861896838527;0.00993178036605643;483.34;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;JPM;JPM CHASE USD 649 0,95 520 0,85;1.82;0.01165564106025833;0.02121326672967016;224.8;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;V;VISA INC USD 1.690 1,62 1.715 2,01;1.74;0.007473024205307712;0.013003062117235419;276.37;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;GS;GOLDMAN SACHS USD 1.324 1,93 1.025 1,68;1.67;0.0062117925458489;0.010373693551567663;510.25;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;JNJ;JOHNSON  JOHNSON USD 1.121 1,63 1.031 1,68;1.67;0.009925105035620921;0.016574925409486938;165.86;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;NEE;NEXTERA ENERGY USD 2.733 2,47 -- --;1.67;0.012513362258693386;0.020897314972017956;80.51;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;PFE;PFIZER USD 1.101 3,46 1.258 4,25;1.67;0.010097493036211793;0.016862813370473694;29.01;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;TSLA;TESLA MOTORS INC USD 740 1,36 -- --;1.67;0.037958115183246134;0.06339005235602105;214.11;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;UNH;UNITEDHEALTH GROUP USD 2.098 1,74 1.146 0,97;1.67;-0.0023158713254559974;-0.0038675051135115155;590.2;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;CRM;SALESFORCE.COM USD 1.445 2,10 1.457 2,38;1.58;-0.01599159565775645;-0.025266721139255193;252.9;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;AVGO;BROADCOM USD 1.832 1,52 -- --;1.52;0.037532657872936886;0.05704963996686407;162.82;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;HD;THE HOME DEPOT INC USD 1.789 1,48 570 0,48;1.48;0.003923064349152721;0.005806135236746027;368.5;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;GM;GENERAL MOTORS USD 392 0,57 273 0,45;1.43;0.006266424095411407;0.008960986456438311;49.78;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;KTF.F;MONDELEZ INTERNATION USD 328 0,27 1.672 1,41;1.41;0.016465422612513565;0.023216245883644123;64.82;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;LLY;LILLY USD 319 0,46 276 0,45;1.35;0.021080621144437286;0.028458838544990338;960.02;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;PCE1.SG;BOOKING HOLDINGS USD 1.607 1,33 619 0,52;1.33;0.0037100456621004564;0.004934360730593607;3517.0;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;PG;PROCTER  GAMBLE USD 3.864 1,51 -- â;1.28;0.008880785743692237;0.011367405751926064;171.54;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;KO;COCA COLA USD 1.034 1,51 359 0,59;1.19;0.005829285218598219;0.006936849410131881;72.47;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;NKE;NIKE INC USD 453 0,66 463 0,76;1.18;0.0007206341580589486;0.0008503483065095593;83.32;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;ABBV;ABBVIE INC USD 646 0,94 614 1,00;1.16;0.005789527615534355;0.006715852034019852;196.31;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;CVX;CHEVRON USD 288 0,24 -- --;1.12;0.0035951702618369366;0.004026590693257369;147.95;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;QCOM;QUALCOMM USD 1.130 1,65 1.247 2,04;1.08;0.034279308513776634;0.03702165319487877;175.3;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;COST;COSTCO WHOLESALE USD 1.196 0,99 -- --;0.99;0.006485230592242536;0.006420378286320111;892.38;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;PEP;PEPSICO INC USD 362 0,53 364 0,59;0.99;0.004590621186588367;0.004544714974722483;172.88;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;ABT;ABBOTT LABORATORIES USD 1.175 1,71 1.031 1,68;0.95;0.004522880454061643;0.004296736431358561;113.27;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;PYPL;PAYPAL HOLDINGS INC USD 1.035 1,51 959 1,57;0.92;-0.009978130125751638;-0.009179879715691508;72.43;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;CVS;CVS USD 1.924 2,80 1.677 2,74;0.89;0.00473933649289105;0.004218009478673035;57.24;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;MCD;MCDONALD CORP USD 1.146 1,67 176 0,29;0.89;0.002779128743139065;0.002473424581393768;288.66;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;WMT;WALMART USD 289 0,42 295 0,48;0.89;0.010599319549856089;0.009433394399371919;77.23;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;TN8.F;THERMO FISHER USD 1.058 0,87 -- --;0.87;-0.0017988846914912754;-0.0015650296815974097;554.9;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;ACN;ACCENTURE PLC USD 282 0,89 244 0,82;0.81;0.005114488110284851;0.00414273536933073;341.95;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;CSCO;CISCO SYSTEM USD 1.984 2,89 1.648 2,69;0.8;0.0029767811073625437;0.002381424885890035;50.54;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;ADBE;ADOBE USD 919 0,76 -- --;0.76;0.008391411969172924;0.0063774730965714226;574.41;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;WFC;WELLS FARGO USD 892 0,74 -- --;0.74;0.019529206625980775;0.014451612903225773;58.47;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;NFLX;NETFLIX USD 882 0,73 -- --;0.73;0.012809034195933463;0.009350594963031427;701.35;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;TXN;TEXAS INSTRUMENTS USD 849 0,70 -- --;0.7;0.015396276469752238;0.010777393528826566;214.34;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;BAC;BANK OF AMERICA USD 891 1,30 670 1,09;0.68;0.014438635797859057;0.009818272342544159;40.75;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;CMCS.VI;COMCAST CORP USD 794 0,66 -- --;0.66;-0.014045334445834945;-0.009269920734251064;35.45;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;PWR;QUANTA SERVICES USD 720 0,61 -- --;0.65;0.015052573325954562;0.009784172661870465;275.13;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;DHR;DANAHER CORP USD 775 0,64 -- --;0.64;0.00857613661897993;0.005488727436147155;269.31;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;ORCL;ORACLE CORP USD 778 1,13 159 0,26;0.6;0.013412709797733501;0.008047625878640101;141.29;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;INTC;INTEL CORP USD 709 1,03 530 0,87;0.58;0.09488325881768506;0.05503229011425733;22.04;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;CAT;CATERPILLAR INC USD 198 0,29 149 0,24;0.55;0.012683426231373099;0.006975884427255205;356.1;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;BMY;BRISTOL-MYRS SQUIBB USD 651 0,54 821 0,69;0.54;0.0046259050683830245;0.0024979887369268334;49.95;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;UNP.F;UNION PACIFIC CORP USD 645 0,53 -- --;0.53;0.009269476936658548;0.00491282277642903;228.65;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;AMG.F;AMGEN USD 626 0,52 -- --;0.52;-0.0008308408109006315;-0.0004320372216683284;300.65;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;COP;CONOCO USD 2.088 2,01 1.713 1,64;0.52;-0.005071259945789964;-0.0026370551718107814;113.79;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;MS-PF;MORGAN STANLEY USD 634 0,52 -- --;0.52;0.0015829046299960091;0.0008231104075979248;25.31;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;UPS;UNITED PARCEL USD 612 0,51 -- --;0.51;0.012364151834934693;0.006305717435816693;128.55;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;T;AT_T INC USD 1.239 1,80 1.130 1,85;0.47;0.007085020242914828;0.003329959514169969;19.9;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;AXP.VI;AMERICAN EXPRESS USD 543 0,45 -- --;0.45;-0.011291009799744258;-0.005080954409884916;232.05;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;DE;DEERE_CO USD 543 0,45 -- --;0.45;0.010266617778010623;0.004619978000104781;385.74;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;VZ;VERIZON USD 297 0,43 289 0,47;0.45;0.012848484848484876;0.005781818181818194;41.78;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;DIS;WALT DISNEY CO USD 1.022 1,49 964 1,57;0.44;0.006346731989756076;0.0027925620754926735;90.38;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;BLK;BLACKROCK INC USD 3.776 3,62 -- --;0.43;0.007755316414674691;0.0033347860583101173;901.81;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;SBUX;STARBUCKS USD 279 0,41 263 0,43;0.43;-0.0030571368332279808;-0.0013145688382880318;94.57;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;COLG.VI;COLGATE- PALMOLIVE C USD 498 0,41 -- --;0.41;0.0019859935193895445;0.0008142573429497132;95.86;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;AMT;AMERICAN TOWER USD 489 0,40 267 0,23;0.4;0.002415891195418719;0.0009663564781674876;224.06;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;GILD;GILEAD SCIENCES USD 477 0,39 -- --;0.39;-0.005663939584644466;-0.002208936438011342;79.0;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;C;CITIGROUP USD 615 0,90 501 0,82;0.38;0.012281835811247543;0.004667097608274066;62.64;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;IBM;IBM CORP USD 454 0,66 412 0,67;0.37;0.01623931623931619;0.00600854700854699;202.13;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;MMM;3M CO USD 1.232 1,79 501 0,82;0.37;0.013392521254984585;0.004955232864344296;134.69;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;SCHW;SCHWAB CORP USD 436 0,36 -- --;0.36;0.0026182042199289616;0.0009425535191744262;65.1;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;GE;GEN ELEC CO USD 405 0,33 352 0,30;0.33;0.0059914736720819905;0.001977186311787057;174.62;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;TM5.MU;T-MOBILE US USD 392 0,32 -- --;0.32;-0.006387665198237867;-0.0020440528634361175;180.44;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;EMR.F;EMERSON ELECTRIC USD 220 0,18 -- --;0.18;0.014166130070830577;0.0025499034127495035;94.5;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;MET;METLIFE USD 155 0,23 115 0,19;0.15;0.009774534080542161;0.0014661801120813241;77.48;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;EXC;EXELON CORP USD 1.615 1,46 1.729 1,66;0.13;0.0015777018143571463;0.00020510123586642902;38.09;IBERCAJA;NOSE
01-09-2024;BOLSAUSA;EL;ESTEE LAUDER USD 248 0,36 218 0,36;0.11;0.01946390835279724;0.0021410299188076966;91.66;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;CS.PA;AXA SA EUR 8.085 4,43 8.131 4,47;2.88;0.0029154518950437734;0.008396501457726068;34.4;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;KO;COCA COLA USD 2.674 0,94 -- --;2.83;0.005829285218598219;0.016496877168632962;72.47;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;AVGO;BROADCOM USD 5.436 2,12 5.561 2,28;2.82;0.037532657872936886;0.10584209520168202;162.82;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;AMUN.PA;AMUNDI S.A. EUR 89 1,12 200 3,11;2.72;0.005917159763313694;0.01609467455621325;68.0;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;FP.VI;TOTAL EUR 7.006 3,84 6.031 3,32;2.67;-0.00382653061224493;-0.010216836734693962;62.48;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;UPM.HE;UPM-KYMMENE EUR 4.556 2,84 7.579 4,45;2.54;0.009574116870254182;0.024318256850445624;30.58;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;NG.L;NATIONAL GBP 3.516 2,19 3.324 1,95;2.53;0.0070592981040742235;0.017860024203307782;998.6;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;MDT;Medtronic PLC USD;2.49;0.004422270098650647;0.011011452545640113;88.58;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;PEP;PEPSICO INC USD 4.824 3,01 -- --;2.48;0.004590621186588367;0.01138474054273915;172.88;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;VZ;VERIZON USD 8.011 2,33 -- --;2.48;0.012848484848484876;0.031864242424242496;41.78;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;QCI.F;QUALCOMM USD 5.503 1,67 -- --;2.46;0.024061723551719674;0.059191839937230394;156.62;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;ALV.DE;ALLIANZ SE EUR 6.770 3,71 7.420 4,08;2.35;0.0;0.0;280.9;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;EOAN.DE;EON SE EUR 2.977 1,86 2.719 1,60;2.35;0.008661417322834741;0.020354330708661644;12.81;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;IBE.MC;IBERDROLA EUR 7.528 4,13 7.188 3,96;2.35;0.006279434850863428;0.014756671899529056;12.82;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;JNJ;JOHNSON  JOHNSON USD 1.121 1,63 1.031 1,70;2.35;0.009925105035620921;0.023323996833709167;165.86;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;MRK;MERCK_CO INC USD 6.302 3,16 6.066 3,50;2.35;0.008428401157841044;0.019806742720926456;118.45;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;MUV2.HA;MUENCHENER RUECKVER EUR 8.440 2,57 7.731 2,25;2.35;0.000614754098360679;0.0014446721311475957;488.3;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;REP.MC;REPSOL SA EUR 6.257 2,44 7.447 3,06;2.35;0.0016083634901487393;0.0037796542018495374;12.455;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;ROG.SW;ROCHE HOLDINGS CHF 2.543 1,39 2.177 1,20;2.35;0.006306937631394574;0.01482130343377725;287.2;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;SAN.PA;SANOFI SA EUR 8.308 4,56 7.895 4,34;2.35;-0.002365930599369035;-0.0055599369085172325;101.2;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;T;AT_T INC USD 7.603 2,21 6.363 2,23;2.35;0.007085020242914828;0.016649797570849847;19.9;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;BMY;BRISTOL-MYRS SQUIBB USD 7.437 2,26 9.379 2,73;2.26;0.0046259050683830245;0.010454545454545635;49.95;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;NESN.SW;NESTLE CHF 7.710 2,24 -- --;2.23;-0.0008781558726673798;-0.001958287596048257;91.02;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;NOTA.F;NOVARTIS CHF 4.228 2,32 -- --;2.22;0.014285714285714285;0.031714285714285716;106.5;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;NDA-SE.ST;NORDEA BANK SEK 5.712 2,00 3.022 1,24;2.19;0.005809128630705418;0.012721991701244864;121.2;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;VIE.PA;VEOLIA ENVIRONNEMENT EUR 7.150 2,08 5.928 2,0;2.15;0.005372733378106116;0.01155137676292815;29.94;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;ABBV;ABBVIE INC USD 6.720 2,76 6.550 3,78;2.14;0.005789527615534355;0.012389589097243522;196.31;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;CME;CME GROUP USD 4.179 2,61 -- --;2.12;0.007659971975712354;0.01623914058851019;215.74;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;DTE.DE;DEUTSCHE TELEKOM AG EUR 4.550 2,84 3.963 2,32;2.12;0.0;0.0;25.71;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;EDP.LS;ENERGIAS DE PORTUGAL EUR 3.226 2,01 3.416 2,00;2.03;0.010918774966711032;0.022165113182423393;3.796;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;SYY.BE;SYSCO CORPORATION USD 6.625 2,02 5.101 1,48;2.02;0.00584795321637422;0.011812865497075924;70.52;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;RKT.L;RECKITT BENCKISER GBP 5.185 2,60 5.661 3,27;2.01;0.006222631942843973;0.012507490205116385;4366.0;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;G14.MU;SIGNIFY NV EUR 8.368 2,55 7.085 2,06;2.0;0.001833180568285937;0.003666361136571874;21.86;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;DRI;DARDEN RESTAURANTS USD 3.360 1,18 -- --;1.99;0.008931419457735283;0.017773524720893212;158.15;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;PG;PROCTER  GAMBLE USD 3.864 1,51 -- â;1.7;0.008880785743692237;0.015097335764276801;171.54;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;ENL.DE;ENEL SPA EUR 5.048 1,54 -- --;1.54;0.003067036658390522;0.004723236453921404;6.868;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;CSCO;CISCO SYSTEM USD 5.034 1,53 -- --;1.53;0.0029767811073625437;0.004554475094264692;50.54;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;DG.PA;VINCI SA EUR 2.687 1,10 -- --;1.44;0.005111524163568879;0.0073605947955391856;108.15;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;RIO.L;RIO TINTO PLC GBP 1.956 1,19 1.833 1,15;1.44;-0.005213764337851929;-0.007507820646506777;4770.0;IBERCAJA;NOSE
01-09-2024;DIVIDENDO;KPN.AS;KONINKLIJKE KPN EUR 4.515 2,82 3.880 2,28;1.39;0.002442996742670982;0.0033957654723126645;3.693;IBERCAJA;NOSE
